Mar-09	13680
Jun-09	13200
Sep-09	13520
Dec-09	13590
Mar-10	13750
Jun-10	13530
Sep-10	13590
Dec-10	13710
Mar-11	13450
Jun-11	13190
Sep-11	13530
Dec-11	13810
Mar-12	13630
Jun-12	13550
Sep-12	13810
Dec-12	14050
Mar-13	13630
Jun-13	13520
Sep-13	13750
Dec-13	13790
Mar-14	13780
Jun-14	13730
Sep-14	13960
Dec-14	13970
Mar-15	13950
Jun-15	13986
Sep-15	14025
Dec-15	14065
Mar-16	14106
Jun-16	14149
Sep-16	14193
Dec-16	14239
Mar-17	14287
Jun-17	14336
Sep-17	14386
Dec-17	14439
