Mar-09	4730
Jun-09	4700
Sep-09	4650
Dec-09	4660
Mar-10	4550
Jun-10	4600
Sep-10	4520
Dec-10	4500
Mar-11	4350
Jun-11	4310
Sep-11	4250
Dec-11	4250
Mar-12	4480
Jun-12	4540
Sep-12	4540
Dec-12	4670
Mar-13	4670
Jun-13	4770
Sep-13	4770
Dec-13	4810
Mar-14	4760
Jun-14	4890
Sep-14	4990
Dec-14	4990
Mar-15	5188
Jun-15	5295
Sep-15	5409
Dec-15	5530
Mar-16	5659
Jun-16	5794
Sep-16	5936
Dec-16	6086
Mar-17	6242
Jun-17	6406
Sep-17	6577
Dec-17	6755
