Mar-09	61210
Jun-09	59130
Sep-09	60100
Dec-09	61220
Mar-10	62200
Jun-10	61510
Sep-10	62810
Dec-10	62600
Mar-11	61761
Jun-11	59560
Sep-11	60590
Dec-11	60820
Mar-12	60930
Jun-12	60220
Sep-12	61260
Dec-12	61890
Mar-13	61340
Jun-13	60890
Sep-13	61740
Dec-13	61910
Mar-14	61780
Jun-14	61900
Sep-14	62550
Dec-14	62480
Mar-15	62320
Jun-15	62449
Sep-15	62584
Dec-15	62725
Mar-16	62872
Jun-16	63025
Sep-16	63184
Dec-16	63349
Mar-17	63519
Jun-17	63696
Sep-17	63879
Dec-17	64067
