Mar-09	11630
Jun-09	10640
Sep-09	11490
Dec-09	11720
Mar-10	12060
Jun-10	11240
Sep-10	11880
Dec-10	11870
Mar-11	11890
Jun-11	11090
Sep-11	11900
Dec-11	11930
Mar-12	11760
Jun-12	11400
Sep-12	11820
Dec-12	11730
Mar-13	11660
Jun-13	11280
Sep-13	11510
Dec-13	11570
Mar-14	11600
Jun-14	11110
Sep-14	11310
Dec-14	11620
Mar-15	11214
Jun-15	11135
Sep-15	11049
Dec-15	10958
Mar-16	10860
Jun-16	10757
Sep-16	10648
Dec-16	10533
Mar-17	10412
Jun-17	10285
Sep-17	10153
Dec-17	10014
