Mar-09	16350
Jun-09	15730
Sep-09	15940
Dec-09	16130
Mar-10	16590
Jun-10	16640
Sep-10	16840
Dec-10	17160
Mar-11	16780
Jun-11	16000
Sep-11	16130
Dec-11	16250
Mar-12	16530
Jun-12	16010
Sep-12	16410
Dec-12	16520
Mar-13	16940
Jun-13	16510
Sep-13	16510
Dec-13	16490
Mar-14	16410
Jun-14	16690
Sep-14	17030
Dec-14	17160
Mar-15	16865
Jun-15	16906
Sep-15	16948
Dec-15	16992
Mar-16	17037
Jun-16	17083
Sep-16	17131
Dec-16	17179
Mar-17	17229
Jun-17	17281
Sep-17	17333
Dec-17	17387
