Mar-09	3680
Jun-09	3780
Sep-09	3750
Dec-09	3830
Mar-10	3820
Jun-10	3830
Sep-10	3870
Dec-10	3940
Mar-11	3950
Jun-11	3980
Sep-11	4060
Dec-11	4130
Mar-12	4080
Jun-12	4020
Sep-12	3990
Dec-12	4060
Mar-13	4010
Jun-13	3990
Sep-13	3940
Dec-13	4020
Mar-14	3990
Jun-14	4200
Sep-14	4130
Dec-14	4130
Mar-15	4070
Jun-15	4064
Sep-15	4056
Dec-15	4046
Mar-16	4034
Jun-16	4021
Sep-16	4007
Dec-16	3990
Mar-17	3972
Jun-17	3952
Sep-17	3931
Dec-17	3907
