Mar-09	2580
Jun-09	2560
Sep-09	2520
Dec-09	2520
Mar-10	2590
Jun-10	2630
Sep-10	2590
Dec-10	2650
Mar-11	2580
Jun-11	2670
Sep-11	2630
Dec-11	2640
Mar-12	2580
Jun-12	2600
Sep-12	2530
Dec-12	2520
Mar-13	2520
Jun-13	2570
Sep-13	2510
Dec-13	2530
Mar-14	2500
Jun-14	2450
Sep-14	2440
Dec-14	2470
Mar-15	2402
Jun-15	2375
Sep-15	2347
Dec-15	2316
Mar-16	2284
Jun-16	2251
Sep-16	2215
Dec-16	2178
Mar-17	2140
Jun-17	2099
Sep-17	2057
Dec-17	2014
